assembly_accession,protein_id,query,query_id,label
GCA_000010525.1,BAF89423.1,FAD_binding_1,PF00667.20,oxidoreductase
GCA_000010525.1,BAF89743.1,FAD_binding_2,PF00890.24,succinate-dehydrogenase-or-fumarate-reductase
GCA_000010525.1,BAF86120.1,FAD_binding_2,PF00890.24,L-aspartate-oxidase
GCA_000010525.1,BAF88103.1,FAD_binding_2,PF00890.24,fumarate-reductase
GCA_000010525.1,BAF90007.1,FAD_binding_2,PF00890.24,dihydrolipoamide-dehydrogenase
GCA_000010525.1,BAF87744.1,FAD_binding_2,PF00890.24,dihydrolipoamide-dehydrogenase
GCA_000010525.1,BAF89552.1,FAD_binding_2,PF00890.24,putative-glycine-oxidase-precursor
GCA_000010525.1,BAF89493.1,FAD_binding_2,PF00890.24,electrotransfer-ubiquinone-oxidoreductase-protein
GCA_000010525.1,BAF88117.1,FAD_binding_2,PF00890.24,FAD-dependent-monooxygenase
GCA_000010525.1,BAF89447.1,FAD_binding_2,PF00890.24,protein-fixC
GCA_000010525.1,BAF88067.1,FAD_binding_2,PF00890.24,FAD-dependent-oxidoreductase
GCA_000010525.1,BAF87492.1,FAD_binding_2,PF00890.24,sarcosine-oxidase-alpha-subunit
GCA_000010525.1,BAF88681.1,FAD_binding_2,PF00890.24,FAD-dependent-pyridine-nucleotide-disulphide-oxidoreductase
GCA_000010525.1,BAF89266.1,FAD_binding_2,PF00890.24,glucose-methanol-choline-oxidoreductase
GCA_000010525.1,BAF86459.1,FAD_binding_2,PF00890.24,small-subunit-1-glutamate-synthase
GCA_000010525.1,BAF87235.1,FAD_binding_2,PF00890.24,opine-oxidase-subunit-A
GCA_000010525.1,BAF87494.1,FAD_binding_2,PF00890.24,sarcosine-oxidase-beta-subunit
GCA_000010525.1,BAF90439.1,FAD_binding_2,PF00890.24,conserved-hypothetical-protein
GCA_000010525.1,BAF87168.1,FAD_binding_2,PF00890.24,sarcosine-oxidase-alpha-subunit
GCA_000010525.1,BAF87146.1,FAD_binding_2,PF00890.24,thioredoxin-reductase
GCA_000010525.1,BAF87236.1,FAD_binding_2,PF00890.24,putative-sarcosine-oxidase-beta-subunit
GCA_000010525.1,BAF90482.1,FAD_binding_2,PF00890.24,amine-oxidase-precursor
GCA_000010525.1,BAF87174.1,FAD_binding_2,PF00890.24,FMN-oxidoreductase
GCA_000010525.1,BAF90449.1,FAD_binding_2,PF00890.24,conserved-hypothetical-protein
GCA_000010525.1,BAF86818.1,FAD_binding_2,PF00890.24,FAD-dependent-oxidoreductase
GCA_000010525.1,BAF88950.1,FAD_binding_2,PF00890.24,putative-D-amino-acid-dehydrogenase
GCA_000010525.1,BAF89046.1,FAD_binding_2,PF00890.24,putative-FAD-dependent-oxidoreductase
GCA_000010525.1,BAF88887.1,FAD_binding_2,PF00890.24,gid-protein
GCA_000010525.1,BAF87181.1,FAD_binding_2,PF00890.24,Choline-dehydrogenase
GCA_000010525.1,BAF87170.1,FAD_binding_2,PF00890.24,sarcosine-oxidase-beta-subunit
GCA_000010525.1,BAF90707.1,FAD_binding_2,PF00890.24,glucose-inhibited-division-protein-A-subfamily
GCA_000010525.1,BAF86997.1,FAD_binding_2,PF00890.24,conserved-hypothetical-protein
GCA_000010525.1,BAF87660.1,FAD_binding_2,PF00890.24,putative-glycine/D-amino-acid-oxidase
GCA_000010525.1,BAF88022.1,FAD_binding_2,PF00890.24,putative-glycine/D-amino-acid-oxidases
GCA_000010525.1,BAF87094.1,FAD_binding_2,PF00890.24,FAD-dependent-oxidoreductase
GCA_000010525.1,BAF87444.1,FAD_binding_3,PF01494.19,4-hydroxybenzoate-hydroxylase
GCA_000010525.1,BAF86734.1,FAD_binding_3,PF01494.19,FAD-binding-monooxygenase
GCA_000010525.1,BAF88880.1,FAD_binding_3,PF01494.19,putative-3-(3-hydroxy-phenyl)propionate-hydroxylase
GCA_000010525.1,BAF88117.1,FAD_binding_3,PF01494.19,FAD-dependent-monooxygenase
GCA_000010525.1,BAF89541.1,FAD_binding_3,PF01494.19,putative-salicylate-hydroxylase
GCA_000010525.1,BAF87996.1,FAD_binding_3,PF01494.19,ubiquinone-biosynthesis-hydroxylase
GCA_000010525.1,BAF90227.1,FAD_binding_3,PF01494.19,ubiquinone-biosynthesis-hydroxylase
GCA_000010525.1,BAF87341.1,FAD_binding_3,PF01494.19,FAD-dependent-monooxygenase
GCA_000010525.1,BAF87848.1,FAD_binding_3,PF01494.19,putative-monooxygenase
GCA_000010525.1,BAF89557.1,FAD_binding_3,PF01494.19,putative-FAD-dependent-monooxygenase
GCA_000010525.1,BAF88103.1,FAD_binding_3,PF01494.19,fumarate-reductase
GCA_000010525.1,BAF89188.1,FAD_binding_3,PF01494.19,flavoprotein-monooxygenase
GCA_000010525.1,BAF89447.1,FAD_binding_3,PF01494.19,protein-fixC
GCA_000010525.1,BAF86997.1,FAD_binding_3,PF01494.19,conserved-hypothetical-protein
GCA_000010525.1,BAF89046.1,FAD_binding_3,PF01494.19,putative-FAD-dependent-oxidoreductase
GCA_000010525.1,BAF86193.1,FAD_binding_3,PF01494.19,conserved-hypothetical-protein
GCA_000010525.1,BAF87660.1,FAD_binding_3,PF01494.19,putative-glycine/D-amino-acid-oxidase
GCA_000010525.1,BAF87236.1,FAD_binding_3,PF01494.19,putative-sarcosine-oxidase-beta-subunit
GCA_000010525.1,BAF90482.1,FAD_binding_3,PF01494.19,amine-oxidase-precursor
GCA_000010525.1,BAF86459.1,FAD_binding_3,PF01494.19,small-subunit-1-glutamate-synthase
GCA_000010525.1,BAF87235.1,FAD_binding_3,PF01494.19,opine-oxidase-subunit-A
GCA_000010525.1,BAF88067.1,FAD_binding_3,PF01494.19,FAD-dependent-oxidoreductase
GCA_000010525.1,BAF88022.1,FAD_binding_3,PF01494.19,putative-glycine/D-amino-acid-oxidases
GCA_000010525.1,BAF89770.1,FAD_binding_3,PF01494.19,oxidoreductase
GCA_000010525.1,BAF90007.1,FAD_binding_3,PF01494.19,dihydrolipoamide-dehydrogenase
GCA_000010525.1,BAF87413.1,FAD_binding_4,PF01565.23,FAD/FMN-containing-dehydrogenase
GCA_000010525.1,BAF86251.1,FAD_binding_4,PF01565.23,putative-FAD/FMN-containing-dehydrogenase
GCA_000010525.1,BAF90479.1,FAD_binding_4,PF01565.23,putative-D-lactate-dehydrogenase
GCA_000010525.1,BAF86081.1,FAD_binding_4,PF01565.23,glycolate-oxidase-subunit-protein
GCA_000010525.1,BAF90223.1,FAD_binding_4,PF01565.23,FAD/FMN-containing-dehydrogenases
GCA_000010525.1,BAF88472.1,FAD_binding_4,PF01565.23,FAD-dependent-oxidoreductase
GCA_000010525.1,BAF90558.1,FAD_binding_4,PF01565.23,UDP-N-acetylenolpyruvoylglucosamine-reductase
GCA_000010525.1,BAF89807.1,FAD_binding_4,PF01565.23,putative-oxidoreductase
GCA_000010525.1,BAF86080.1,FAD_binding_4,PF01565.23,glycolate-oxidase-subunit-protein
GCA_000010525.1,BAF87399.1,FAD_binding_5,PF00941.21,putative-oxidoreductase
GCA_000010525.1,BAF88935.1,FAD_binding_5,PF00941.21,carbon-monoxide-dehydrogenase-medium-subunit
GCA_000010525.1,BAF90620.1,FAD_binding_5,PF00941.21,putative-molybdopterin-dehydrogenase
GCA_000010525.1,BAF87172.1,FAD_binding_6,PF00970.24,iron-sulfur-cluster-binding-protein-2
GCA_000010525.1,BAF87279.1,FAD_binding_6,PF00970.24,4Fe-4S-binding-domain-protein
GCA_000010525.1,BAF87827.1,FAD_binding_6,PF00970.24,ferredoxin-NADP-reductase
GCA_000010525.1,BAF88749.1,FAD_binding_6,PF00970.24,globin
GCA_000010525.1,BAF88801.1,FAD_binding_6,PF00970.24,ferredoxin-NADP(+)-reductase
GCA_000010525.1,BAF89549.1,FAD_binding_6,PF00970.24,siderophore-interacting-protein
GCA_000010525.1,BAF88822.1,FAD_binding_7,PF03441.14,deoxyribodipyrimidine-photolyase
GCA_000010525.1,BAF89549.1,FAD_binding_9,PF08021.11,siderophore-interacting-protein
GCA_000010525.1,BAF87620.1,FAD_binding_9,PF08021.11,siderophore-interacting-protein
GCA_000010525.1,BAF87492.1,FAD_oxidored,PF12831.7,sarcosine-oxidase-alpha-subunit
GCA_000010525.1,BAF87168.1,FAD_oxidored,PF12831.7,sarcosine-oxidase-alpha-subunit
GCA_000010525.1,BAF87235.1,FAD_oxidored,PF12831.7,opine-oxidase-subunit-A
GCA_000010525.1,BAF88103.1,FAD_oxidored,PF12831.7,fumarate-reductase
GCA_000010525.1,BAF90707.1,FAD_oxidored,PF12831.7,glucose-inhibited-division-protein-A-subfamily
GCA_000010525.1,BAF88681.1,FAD_oxidored,PF12831.7,FAD-dependent-pyridine-nucleotide-disulphide-oxidoreductase
GCA_000010525.1,BAF87744.1,FAD_oxidored,PF12831.7,dihydrolipoamide-dehydrogenase
GCA_000010525.1,BAF89447.1,FAD_oxidored,PF12831.7,protein-fixC
GCA_000010525.1,BAF90007.1,FAD_oxidored,PF12831.7,dihydrolipoamide-dehydrogenase
GCA_000010525.1,BAF86459.1,FAD_oxidored,PF12831.7,small-subunit-1-glutamate-synthase
GCA_000010525.1,BAF90449.1,FAD_oxidored,PF12831.7,conserved-hypothetical-protein
GCA_000010525.1,BAF87660.1,FAD_oxidored,PF12831.7,putative-glycine/D-amino-acid-oxidase
GCA_000010525.1,BAF86096.1,FAD_syn,PF06574.12,riboflavin-kinase
GCA_000010525.1,BAF86888.1,Fae,PF08714.11,formaldehyde-activating-enzyme
GCA_000010525.1,BAF86798.1,Fapy_DNA_glyco,PF01149.24,formamidopyrimidine-DNA-glycolase
GCA_000010525.1,BAF86977.1,FA_hydroxylase,PF04116.13,sterol-desaturase-family-protein
GCA_000010525.1,BAF88293.1,FA_synthesis,PF02504.15,fatty-acid-synthesis-protein
GCA_000010525.1,BAF87809.1,FBPase,PF00316.20,"fructose-1,6-bisphosphatase"
GCA_000010525.1,BAF87847.1,FBPase_glpX,PF03320.13,"fructose-1,6-bisphosphatase"
GCA_000010525.1,BAF88442.1,FCD,PF07729.12,transcriptional-regulator
GCA_000010525.1,BAF86473.1,FCD,PF07729.12,regulatory-protein
GCA_000010525.1,BAF89635.1,FCD,PF07729.12,regulatory-protein
GCA_000010525.1,BAF87965.1,FCD,PF07729.12,regulatory-protein
GCA_000010525.1,BAF86465.1,FCD,PF07729.12,regulatory-protein
GCA_000010525.1,BAF89294.1,FCD,PF07729.12,regulatory-protein
GCA_000010525.1,BAF89339.1,FCD,PF07729.12,regulatory-protein
GCA_000010525.1,BAF87515.1,FCD,PF07729.12,regulatory-protein
GCA_000010525.1,BAF87405.1,FCD,PF07729.12,transcriptional-regulator
GCA_000010525.1,BAF88452.1,FCD,PF07729.12,transcriptional-regulator
GCA_000010525.1,BAF88481.1,FCD,PF07729.12,transcriptional-regulator
GCA_000010525.1,BAF87991.1,FCD,PF07729.12,transcriptional-regulator
GCA_000010525.1,BAF86821.1,FCD,PF07729.12,transcriptional-regulator
GCA_000010525.1,BAF86361.1,FCD,PF07729.12,GntR-family-transcriptional-regulator
GCA_000010525.1,BAF88765.1,FCD,PF07729.12,transcriptional-regulator
GCA_000010525.1,BAF89337.1,FCD,PF07729.12,GntR-family-transcriptional-regulator
GCA_000010525.1,BAF87877.1,FCD,PF07729.12,transcriptional-regulatory-protein
GCA_000010525.1,BAF88645.1,FCD,PF07729.12,transcriptional-regulatory-protein
GCA_000010525.1,BAF88620.1,FCD,PF07729.12,transcriptional-regulator
GCA_000010525.1,BAF86768.1,FCD,PF07729.12,regulatory-protein
GCA_000010525.1,BAF87972.1,FCD,PF07729.12,transcriptional-regulator
GCA_000010525.1,BAF90374.1,FCD,PF07729.12,regulatory-protein
GCA_000010525.1,BAF88673.1,FCD,PF07729.12,transcriptional-regulator
GCA_000010525.1,BAF88041.1,FCD,PF07729.12,transcriptional-regulator
GCA_000010525.1,BAF87634.1,FCD,PF07729.12,transcriptional-regulator
GCA_000010525.1,BAF87367.1,FCD,PF07729.12,transcriptional-regulatory-protein
GCA_000010525.1,BAF89283.1,FCD,PF07729.12,putative-transcription-regulator-protein
GCA_000010525.1,BAF89453.1,FdhD-NarQ,PF02634.15,formate-dehydrogenase-subunit
GCA_000010525.1,BAF87154.1,FdhE,PF04216.12,formate-dehydrogenase-accessory-protein
GCA_000010525.1,BAF89454.1,FdsD,PF11390.8,NAD-dependent-formate-dehydrogenase-delta-subunit
GCA_000010525.1,BAF90448.1,FDX-ACB,PF03147.14,phenylalanyl-tRNA-synthetase-beta-subunit
GCA_000010525.1,BAF86764.1,Fe-ADH,PF00465.19,alcohol-dehydrogenase
GCA_000010525.1,BAF86174.1,Fe-ADH,PF00465.19,iron-containing-alcohol-dehydrogenase
GCA_000010525.1,BAF87973.1,Fe-ADH,PF00465.19,iron-alcohol-dehydrogenase
GCA_000010525.1,BAF87409.1,Fe-ADH,PF00465.19,maleylacetate-reductase
GCA_000010525.1,BAF90487.1,Fe-ADH,PF00465.19,3-dehydroquinate-synthase
GCA_000010525.1,BAF87409.1,Fe-ADH_2,PF13685.6,maleylacetate-reductase
GCA_000010525.1,BAF90487.1,Fe-ADH_2,PF13685.6,3-dehydroquinate-synthase
GCA_000010525.1,BAF87973.1,Fe-ADH_2,PF13685.6,iron-alcohol-dehydrogenase
GCA_000010525.1,BAF86174.1,Fe-ADH_2,PF13685.6,iron-containing-alcohol-dehydrogenase
GCA_000010525.1,BAF86764.1,Fe-ADH_2,PF13685.6,alcohol-dehydrogenase
GCA_000010525.1,BAF89407.1,Fe-S_biosyn,PF01521.20,iron-sulfur-cluster-assembly-accessory-protein
GCA_000010525.1,BAF88806.1,Fe-S_biosyn,PF01521.20,HesB-protein
GCA_000010525.1,BAF89607.1,Fe-S_biosyn,PF01521.20,HesB-protein
GCA_000010525.1,BAF89414.1,Fe-S_biosyn,PF01521.20,HesB/YadR/YfhF-family-protein
GCA_000010525.1,BAF89247.1,FecCD,PF01032.18,ABC-type-hydroxamate-dependent-iron-uptake-duplicated-permease
GCA_000010525.1,BAF87621.1,FecCD,PF01032.18,ABC-Fe+3-hydroxamate-(ferrichrome)-transporter
GCA_000010525.1,BAF90384.1,FecCD,PF01032.18,putative-hemin-transport-system-permease-transmembrane-protein
GCA_000010525.1,BAF86182.1,FecCD,PF01032.18,putative-iron-compound-permease-protein-of-ABC-transporter
GCA_000010525.1,BAF86183.1,FecCD,PF01032.18,putative-ABC-type-Fe3+-siderophore-transport-system
GCA_000010525.1,BAF89237.1,FecR,PF04773.13,putative-iron-siderophore-sensor-protein
GCA_000010525.1,BAF90430.1,FecR,PF04773.13,putative-iron-siderophore-sensor-protein
GCA_000010525.1,BAF87330.1,FecR,PF04773.13,FecR-protein
GCA_000010525.1,BAF88319.1,FemAB_like,PF04339.12,protein-of-unknown-function
GCA_000010525.1,BAF89985.1,FemAB_like,PF04339.12,hypothetical-protein-AZC_3987
GCA_000010525.1,BAF87647.1,FemAB_like,PF04339.12,hypothetical-protein-AZC_1649
GCA_000010525.1,BAF90326.1,FeoB_N,PF02421.18,transcriptional-regulator
GCA_000010525.1,BAF88003.1,FeoB_N,PF02421.18,transcriptional-regulator
GCA_000010525.1,BAF90706.1,FeoB_N,PF02421.18,small-GTP-binding-protein
GCA_000010525.1,BAF90139.1,FeoB_N,PF02421.18,small-GTP-binding-protein-domain
GCA_000010525.1,BAF90148.1,FeoB_N,PF02421.18,conserved-hypothetical-protein-92
GCA_000010525.1,BAF90048.1,FeoB_N,PF02421.18,GTP-binding-protein
GCA_000010525.1,BAF88217.1,Fer2,PF00111.27,ferredoxin
GCA_000010525.1,BAF89422.1,Fer2,PF00111.27,2Fe-2S-ferredoxin
GCA_000010525.1,BAF87172.1,Fer2,PF00111.27,iron-sulfur-cluster-binding-protein-2
GCA_000010525.1,BAF88784.1,Fer2,PF00111.27,flavodoxin-reductases
GCA_000010525.1,BAF87400.1,Fer2,PF00111.27,putative-oxidoreductase
GCA_000010525.1,BAF87280.1,Fer2,PF00111.27,conserved-hypothetical-protein
GCA_000010525.1,BAF86418.1,Fer2,PF00111.27,isoquinoline-1-oxidoreductase
GCA_000010525.1,BAF87392.1,Fer2,PF00111.27,ferredoxin
GCA_000010525.1,BAF87370.1,Fer2,PF00111.27,2Fe-2S-iron-sulfur-cluster-binding-domain-protein
GCA_000010525.1,BAF89273.1,Fer2,PF00111.27,oxidoreductase-with-iron-sulfur-subunit
GCA_000010525.1,BAF87672.1,Fer2,PF00111.27,NADH-quinone-oxidoreductase-chain-G-protein
GCA_000010525.1,BAF88937.1,Fer2,PF00111.27,carbon-monoxide-dehydrogenase-small-subunit
GCA_000010525.1,BAF86121.1,Fer2,PF00111.27,4Fe-4S-ferredoxin
GCA_000010525.1,BAF88798.1,Fer2,PF00111.27,putative-oxidoreductase
GCA_000010525.1,BAF89452.1,Fer2,PF00111.27,formate-dehydrogenase-alpha-subunit
GCA_000010525.1,BAF88937.1,Fer2_2,PF01799.20,carbon-monoxide-dehydrogenase-small-subunit
GCA_000010525.1,BAF87400.1,Fer2_2,PF01799.20,putative-oxidoreductase
GCA_000010525.1,BAF90621.1,Fer2_2,PF01799.20,putative-dehydrogenase
GCA_000010525.1,BAF87392.1,Fer2_2,PF01799.20,ferredoxin
GCA_000010525.1,BAF86418.1,Fer2_2,PF01799.20,isoquinoline-1-oxidoreductase
GCA_000010525.1,BAF88798.1,Fer2_2,PF01799.20,putative-oxidoreductase
GCA_000010525.1,BAF89273.1,Fer2_2,PF01799.20,oxidoreductase-with-iron-sulfur-subunit
GCA_000010525.1,BAF89744.1,Fer2_3,PF13085.6,succinate-dehydrogenase/fumarate-reductase-iron-sulfur-protein
GCA_000010525.1,BAF87234.1,Fer2_4,PF13510.6,putative-sarcosine-oxidase-alpha-subunit
GCA_000010525.1,BAF87492.1,Fer2_4,PF13510.6,sarcosine-oxidase-alpha-subunit
GCA_000010525.1,BAF89452.1,Fer2_4,PF13510.6,formate-dehydrogenase-alpha-subunit
GCA_000010525.1,BAF87168.1,Fer2_4,PF13510.6,sarcosine-oxidase-alpha-subunit
GCA_000010525.1,BAF89044.1,Fer2_4,PF13510.6,conserved-hypothetical-protein
GCA_000010525.1,BAF87672.1,Fer2_4,PF13510.6,NADH-quinone-oxidoreductase-chain-G-protein
GCA_000010525.1,BAF86121.1,Fer2_4,PF13510.6,4Fe-4S-ferredoxin
GCA_000010525.1,BAF87036.1,Fer2_BFD,PF04324.15,nitrogenase-MoFe-cofactor-biosynthesis-NifE-protein
GCA_000010525.1,BAF86677.1,Fer2_BFD,PF04324.15,nitrate-reductase-large-subunit-protein
GCA_000010525.1,BAF88681.1,Fer2_BFD,PF04324.15,FAD-dependent-pyridine-nucleotide-disulphide-oxidoreductase
GCA_000010525.1,BAF89045.1,Fer2_BFD,PF04324.15,BFD-like-(2Fe-2S)-binding-protein
GCA_000010525.1,BAF88245.1,Fer2_BFD,PF04324.15,bacterioferritin-associated-ferredoxin
GCA_000010525.1,BAF87235.1,Fer2_BFD,PF04324.15,opine-oxidase-subunit-A
GCA_000010525.1,BAF87674.1,Fer4,PF00037.27,NADH-quinone-oxidoreductase-chain-I-protein
GCA_000010525.1,BAF87032.1,Fer4,PF00037.27,ferredoxin
GCA_000010525.1,BAF86230.1,Fer4,PF00037.27,ferredoxin-II
GCA_000010525.1,BAF88800.1,Fer4,PF00037.27,ferredoxin
GCA_000010525.1,BAF89413.1,Fer4,PF00037.27,2(4Fe-4S)-ferredoxin
GCA_000010525.1,BAF87156.1,Fer4,PF00037.27,formate-dehydrogenase-beta-subunit
GCA_000010525.1,BAF87041.1,Fer4,PF00037.27,ferredoxin
GCA_000010525.1,BAF89452.1,Fer4,PF00037.27,formate-dehydrogenase-alpha-subunit
GCA_000010525.1,BAF86078.1,Fer4,PF00037.27,glycolate-oxidase
GCA_000010525.1,BAF87279.1,Fer4,PF00037.27,4Fe-4S-binding-domain-protein
GCA_000010525.1,BAF87156.1,Fer4_10,PF13237.6,formate-dehydrogenase-beta-subunit
GCA_000010525.1,BAF87032.1,Fer4_10,PF13237.6,ferredoxin
GCA_000010525.1,BAF87424.1,Fer4_10,PF13237.6,nitrate-reductase-beta-subunit-protein
GCA_000010525.1,BAF87674.1,Fer4_10,PF13237.6,NADH-quinone-oxidoreductase-chain-I-protein
GCA_000010525.1,BAF87175.1,Fer4_10,PF13237.6,putative-ferredoxin
GCA_000010525.1,BAF89744.1,Fer4_10,PF13237.6,succinate-dehydrogenase/fumarate-reductase-iron-sulfur-protein
GCA_000010525.1,BAF86078.1,Fer4_10,PF13237.6,glycolate-oxidase
GCA_000010525.1,BAF88800.1,Fer4_10,PF13237.6,ferredoxin
GCA_000010525.1,BAF86230.1,Fer4_10,PF13237.6,ferredoxin-II
GCA_000010525.1,BAF87279.1,Fer4_10,PF13237.6,4Fe-4S-binding-domain-protein
GCA_000010525.1,BAF87424.1,Fer4_11,PF13247.6,nitrate-reductase-beta-subunit-protein
GCA_000010525.1,BAF87156.1,Fer4_11,PF13247.6,formate-dehydrogenase-beta-subunit
GCA_000010525.1,BAF87428.1,Fer4_12,PF13353.6,molybdenum-cofactor-biosynthesis-protein-A
GCA_000010525.1,BAF86897.1,Fer4_12,PF13353.6,molybdenum-cofactor-biosynthesis-protein-A
GCA_000010525.1,BAF88926.1,Fer4_12,PF13353.6,"putative-lysine-2,3-aminomutase"
GCA_000010525.1,BAF87428.1,Fer4_14,PF13394.6,molybdenum-cofactor-biosynthesis-protein-A
GCA_000010525.1,BAF86897.1,Fer4_14,PF13394.6,molybdenum-cofactor-biosynthesis-protein-A
GCA_000010525.1,BAF88926.1,Fer4_14,PF13394.6,"putative-lysine-2,3-aminomutase"
GCA_000010525.1,BAF87070.1,Fer4_14,PF13394.6,conserved-hypothetical-protein
GCA_000010525.1,BAF87032.1,Fer4_15,PF13459.6,ferredoxin
GCA_000010525.1,BAF90674.1,Fer4_16,PF13484.6,iron-sulfur-cluster-binding-protein
GCA_000010525.1,BAF87032.1,Fer4_16,PF13484.6,ferredoxin
GCA_000010525.1,BAF87674.1,Fer4_16,PF13484.6,NADH-quinone-oxidoreductase-chain-I-protein
GCA_000010525.1,BAF86078.1,Fer4_17,PF13534.6,glycolate-oxidase
GCA_000010525.1,BAF89744.1,Fer4_17,PF13534.6,succinate-dehydrogenase/fumarate-reductase-iron-sulfur-protein
GCA_000010525.1,BAF90525.1,Fer4_17,PF13534.6,nitrogen-fixation-protein
GCA_000010525.1,BAF86121.1,Fer4_17,PF13534.6,4Fe-4S-ferredoxin
GCA_000010525.1,BAF87032.1,Fer4_17,PF13534.6,ferredoxin
GCA_000010525.1,BAF87175.1,Fer4_17,PF13534.6,putative-ferredoxin
GCA_000010525.1,BAF90525.1,Fer4_18,PF13746.6,nitrogen-fixation-protein
GCA_000010525.1,BAF87032.1,Fer4_2,PF12797.7,ferredoxin
GCA_000010525.1,BAF87156.1,Fer4_2,PF12797.7,formate-dehydrogenase-beta-subunit
GCA_000010525.1,BAF88800.1,Fer4_2,PF12797.7,ferredoxin
GCA_000010525.1,BAF87674.1,Fer4_2,PF12797.7,NADH-quinone-oxidoreductase-chain-I-protein
GCA_000010525.1,BAF86230.1,Fer4_2,PF12797.7,ferredoxin-II
GCA_000010525.1,BAF86459.1,Fer4_20,PF14691.6,small-subunit-1-glutamate-synthase
GCA_000010525.1,BAF87674.1,Fer4_21,PF14697.6,NADH-quinone-oxidoreductase-chain-I-protein
GCA_000010525.1,BAF87032.1,Fer4_22,PF17179.4,ferredoxin
GCA_000010525.1,BAF87674.1,Fer4_4,PF12800.7,NADH-quinone-oxidoreductase-chain-I-protein
GCA_000010525.1,BAF86078.1,Fer4_4,PF12800.7,glycolate-oxidase
GCA_000010525.1,BAF87175.1,Fer4_4,PF12800.7,putative-ferredoxin
GCA_000010525.1,BAF87032.1,Fer4_4,PF12800.7,ferredoxin
GCA_000010525.1,BAF90525.1,Fer4_5,PF12801.7,nitrogen-fixation-protein
GCA_000010525.1,BAF87032.1,Fer4_6,PF12837.7,ferredoxin
GCA_000010525.1,BAF87156.1,Fer4_6,PF12837.7,formate-dehydrogenase-beta-subunit
GCA_000010525.1,BAF87674.1,Fer4_6,PF12837.7,NADH-quinone-oxidoreductase-chain-I-protein
GCA_000010525.1,BAF86230.1,Fer4_6,PF12837.7,ferredoxin-II
GCA_000010525.1,BAF86078.1,Fer4_6,PF12837.7,glycolate-oxidase
GCA_000010525.1,BAF87156.1,Fer4_7,PF12838.7,formate-dehydrogenase-beta-subunit
GCA_000010525.1,BAF87032.1,Fer4_7,PF12838.7,ferredoxin
GCA_000010525.1,BAF87674.1,Fer4_7,PF12838.7,NADH-quinone-oxidoreductase-chain-I-protein
GCA_000010525.1,BAF89452.1,Fer4_7,PF12838.7,formate-dehydrogenase-alpha-subunit
GCA_000010525.1,BAF86078.1,Fer4_7,PF12838.7,glycolate-oxidase
GCA_000010525.1,BAF87424.1,Fer4_7,PF12838.7,nitrate-reductase-beta-subunit-protein
GCA_000010525.1,BAF88800.1,Fer4_7,PF12838.7,ferredoxin
GCA_000010525.1,BAF90674.1,Fer4_7,PF12838.7,iron-sulfur-cluster-binding-protein
GCA_000010525.1,BAF87041.1,Fer4_7,PF12838.7,ferredoxin
GCA_000010525.1,BAF87175.1,Fer4_8,PF13183.6,putative-ferredoxin
GCA_000010525.1,BAF86078.1,Fer4_8,PF13183.6,glycolate-oxidase
GCA_000010525.1,BAF87674.1,Fer4_8,PF13183.6,NADH-quinone-oxidoreductase-chain-I-protein
GCA_000010525.1,BAF89744.1,Fer4_8,PF13183.6,succinate-dehydrogenase/fumarate-reductase-iron-sulfur-protein
GCA_000010525.1,BAF90525.1,Fer4_8,PF13183.6,nitrogen-fixation-protein
GCA_000010525.1,BAF87032.1,Fer4_8,PF13183.6,ferredoxin
GCA_000010525.1,BAF87156.1,Fer4_9,PF13187.6,formate-dehydrogenase-beta-subunit
GCA_000010525.1,BAF87032.1,Fer4_9,PF13187.6,ferredoxin
GCA_000010525.1,BAF87674.1,Fer4_9,PF13187.6,NADH-quinone-oxidoreductase-chain-I-protein
GCA_000010525.1,BAF87175.1,Fer4_9,PF13187.6,putative-ferredoxin
GCA_000010525.1,BAF90525.1,Fer4_9,PF13187.6,nitrogen-fixation-protein
GCA_000010525.1,BAF88800.1,Fer4_9,PF13187.6,ferredoxin
GCA_000010525.1,BAF86230.1,Fer4_9,PF13187.6,ferredoxin-II
GCA_000010525.1,BAF86121.1,Fer4_9,PF13187.6,4Fe-4S-ferredoxin
GCA_000010525.1,BAF89441.1,Fer4_NifH,PF00142.18,nitrogenase-iron-protein-1
GCA_000010525.1,BAF87039.1,Fer4_NifH,PF00142.18,nitrogenase-iron-protein-2
GCA_000010525.1,BAF90709.1,Fer4_NifH,PF00142.18,chromosome-partitioning-protein
GCA_000010525.1,BAF89361.1,Fer4_NifH,PF00142.18,putative-multidrug-resistance-related-protein
GCA_000010525.1,BAF88574.1,Ferric_reduct,PF01794.19,uncharacterized-protein-AZC_2576
GCA_000010525.1,BAF88244.1,Ferritin,PF00210.24,bacterioferritin
GCA_000010525.1,BAF90119.1,Ferritin,PF00210.24,putative-low-temperature-induced-protein
